src_addr,src_port,dst_addr,dst_port,protocol,packet_len
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 1001 0000 0000 0000 0000 = Flow Label: 0x90000
	Payload Length: 351
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53175
	Destination Port: 443
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 319
	Sequence Number: 598    (relative sequence number)
	Sequence Number (raw): 2016916585
	Next Sequence Number: 917    (relative sequence number)
	Acknowledgment Number: 5635    (relative ack number)
	Acknowledgment number (raw): 1220637196
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x018 (PSH, ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 1... = Push: Set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······AP···
	Window: 59
	Calculated window size: 3776
	Window size scaling factor: 64
	Checksum: 0x8f6f [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 3584527931, TSecr 2328701761
	Length: 10
	Timestamp value: 3584527931
	Timestamp echo reply: 2328701761
	Timestamps
	Time since first frame in this TCP stream: 0.168125000 seconds
	Time since previous frame in this TCP stream: 0.001174000 seconds
	SEQ/ACK analysis
	iRTT: 0.048117000 seconds
	Bytes in flight: 399
	Bytes sent since last PSH flag: 319
	TCP payload (319 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)
Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 314
	Encrypted Application Data: f2ad20d4e8022c8812fc8e06978ffbba9487b83c07e9689b190abf2ed87cce0fba889b09…
	Application Data Protocol: http-over-tls

No attribute named ip
Just arrived: Packet (Length: 1324)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0010 .... .... .... .... .... = Traffic Class: 0x02 (DSCP: CS0, ECN: ECT(0))
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 1001 0000 0000 0000 0000 = Flow Label: 0x90000
	Payload Length: 1280
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53175
	Destination Port: 443
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 1248
	Sequence Number: 917    (relative sequence number)
	Sequence Number (raw): 2016916904
	Next Sequence Number: 2165    (relative sequence number)
	Acknowledgment Number: 5635    (relative ack number)
	Acknowledgment number (raw): 1220637196
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 59
	Calculated window size: 3776
	Window size scaling factor: 64
	Checksum: 0x1274 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 3584527931, TSecr 2328701761
	Length: 10
	Timestamp value: 3584527931
	Timestamp echo reply: 2328701761
	Timestamps
	Time since first frame in this TCP stream: 0.168514000 seconds
	Time since previous frame in this TCP stream: 0.000389000 seconds
	SEQ/ACK analysis
	iRTT: 0.048117000 seconds
	Bytes in flight: 1647
	Bytes sent since last PSH flag: 1248
	TCP payload (1248 bytes)
	TCP segment data (1248 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)
Layer TLS:

No attribute named ip
Just arrived: Packet (Length: 402)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0010 .... .... .... .... .... = Traffic Class: 0x02 (DSCP: CS0, ECN: ECT(0))
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 1001 0000 0000 0000 0000 = Flow Label: 0x90000
	Payload Length: 358
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53175
	Destination Port: 443
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 326
	Sequence Number: 2165    (relative sequence number)
	Sequence Number (raw): 2016918152
	Next Sequence Number: 2491    (relative sequence number)
	Acknowledgment Number: 5635    (relative ack number)
	Acknowledgment number (raw): 1220637196
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x018 (PSH, ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 1... = Push: Set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······AP···
	Window: 59
	Calculated window size: 3776
	Window size scaling factor: 64
	Checksum: 0x3db1 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 3584527931, TSecr 2328701761
	Length: 10
	Timestamp value: 3584527931
	Timestamp echo reply: 2328701761
	Timestamps
	Time since first frame in this TCP stream: 0.168535000 seconds
	Time since previous frame in this TCP stream: 0.000021000 seconds
	SEQ/ACK analysis
	iRTT: 0.048117000 seconds
	Bytes in flight: 1973
	Bytes sent since last PSH flag: 1574
	TCP payload (326 bytes)
	TCP segment data (326 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)
DATALayer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1569
	Encrypted Application Data: 1ac852ddfd07d970042e966b7c3bb918c526df271ae7f3e9a65a52d97d7ddcb9c02d3aac…
	Application Data Protocol: http-over-tls

No attribute named ip
Just arrived: Packet (Length: 363)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0010 .... .... .... .... .... = Traffic Class: 0x02 (DSCP: CS0, ECN: ECT(0))
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 1011 1001 1111 1111 0101 = Flow Label: 0xb9ff5
	Payload Length: 319
	Next Header: TCP (6)
	Hop Limit: 52
	Source Address: 2600:1406:4400:29b::441d
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53175
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 287
	Sequence Number: 5635    (relative sequence number)
	Sequence Number (raw): 1220637196
	Next Sequence Number: 5922    (relative sequence number)
	Acknowledgment Number: 598    (relative ack number)
	Acknowledgment number (raw): 2016916585
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x018 (PSH, ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 1... = Push: Set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······AP···
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0x8c5c [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2328701801, TSecr 3584527930
	Length: 10
	Timestamp value: 2328701801
	Timestamp echo reply: 3584527930
	Timestamps
	Time since first frame in this TCP stream: 0.210965000 seconds
	Time since previous frame in this TCP stream: 0.042430000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 835
	The RTT to ACK the segment was: 0.044014000 seconds
	iRTT: 0.048117000 seconds
	Bytes in flight: 287
	Bytes sent since last PSH flag: 287
	TCP payload (287 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)
Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 282
	Encrypted Application Data: 526bb94e650e977ca61e8183110095466c5119c6a04659082306c16493b4dc5fd693aa60…
	Application Data Protocol: http-over-tls

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1001 0000 0000 0000 0000 = Flow Label: 0x90000
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53175
	Destination Port: 443
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 2491    (relative sequence number)
	Sequence Number (raw): 2016918478
	Next Sequence Number: 2491    (relative sequence number)
	Acknowledgment Number: 5922    (relative ack number)
	Acknowledgment number (raw): 1220637483
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 59
	Calculated window size: 3776
	Window size scaling factor: 64
	Checksum: 0xdfe3 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 3584527974, TSecr 2328701801
	Length: 10
	Timestamp value: 3584527974
	Timestamp echo reply: 2328701801
	Timestamps
	Time since first frame in this TCP stream: 0.211005000 seconds
	Time since previous frame in this TCP stream: 0.000040000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 839
	The RTT to ACK the segment was: 0.000040000 seconds
	iRTT: 0.048117000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1011 1001 1111 1111 0101 = Flow Label: 0xb9ff5
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 52
	Source Address: 2600:1406:4400:29b::441d
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53175
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 5635    (relative sequence number)
	Sequence Number (raw): 1220637196
	Next Sequence Number: 5635    (relative sequence number)
	Acknowledgment Number: 598    (relative ack number)
	Acknowledgment number (raw): 2016916585
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0xe6d9 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2328701801, TSecr 3584527930
	Length: 10
	Timestamp value: 2328701801
	Timestamp echo reply: 3584527930
	Timestamps
	Time since first frame in this TCP stream: 0.216329000 seconds
	Time since previous frame in this TCP stream: 0.005324000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 363)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0010 .... .... .... .... .... = Traffic Class: 0x02 (DSCP: CS0, ECN: ECT(0))
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 1011 1001 1111 1111 0101 = Flow Label: 0xb9ff5
	Payload Length: 319
	Next Header: TCP (6)
	Hop Limit: 52
	Source Address: 2600:1406:4400:29b::441d
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53175
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 287
	Sequence Number: 5922    (relative sequence number)
	Sequence Number (raw): 1220637483
	Next Sequence Number: 6209    (relative sequence number)
	Acknowledgment Number: 598    (relative ack number)
	Acknowledgment number (raw): 2016916585
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x018 (PSH, ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 1... = Push: Set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······AP···
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0x6997 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2328701801, TSecr 3584527930
	Length: 10
	Timestamp value: 2328701801
	Timestamp echo reply: 3584527930
	Timestamps
	Time since first frame in this TCP stream: 0.216347000 seconds
	Time since previous frame in this TCP stream: 0.000018000 seconds
	SEQ/ACK analysis
	iRTT: 0.048117000 seconds
	Bytes in flight: 287
	Bytes sent since last PSH flag: 287
	TCP payload (287 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)
Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 282
	Encrypted Application Data: 5f244a4ef5f8a6a363a0cae69cb856870011ea27fd30faa858ef421b709ed3cf2f40301b…
	Application Data Protocol: http-over-tls

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1011 1001 1111 1111 0101 = Flow Label: 0xb9ff5
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 52
	Source Address: 2600:1406:4400:29b::441d
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53175
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 6209    (relative sequence number)
	Sequence Number (raw): 1220637770
	Next Sequence Number: 6209    (relative sequence number)
	Acknowledgment Number: 917    (relative ack number)
	Acknowledgment number (raw): 2016916904
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0xe356 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2328701806, TSecr 3584527931
	Length: 10
	Timestamp value: 2328701806
	Timestamp echo reply: 3584527931
	Timestamps
	Time since first frame in this TCP stream: 0.216359000 seconds
	Time since previous frame in this TCP stream: 0.000012000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 836
	The RTT to ACK the segment was: 0.048234000 seconds
	iRTT: 0.048117000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1011 1001 1111 1111 0101 = Flow Label: 0xb9ff5
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 52
	Source Address: 2600:1406:4400:29b::441d
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53175
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 6209    (relative sequence number)
	Sequence Number (raw): 1220637770
	Next Sequence Number: 6209    (relative sequence number)
	Acknowledgment Number: 2165    (relative ack number)
	Acknowledgment number (raw): 2016918152
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0xde76 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2328701806, TSecr 3584527931
	Length: 10
	Timestamp value: 2328701806
	Timestamp echo reply: 3584527931
	Timestamps
	Time since first frame in this TCP stream: 0.216371000 seconds
	Time since previous frame in this TCP stream: 0.000012000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 837
	The RTT to ACK the segment was: 0.047857000 seconds
	iRTT: 0.048117000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1001 0000 0000 0000 0000 = Flow Label: 0x90000
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53175
	Destination Port: 443
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 2491    (relative sequence number)
	Sequence Number (raw): 2016918478
	Next Sequence Number: 2491    (relative sequence number)
	Acknowledgment Number: 5922    (relative ack number)
	Acknowledgment number (raw): 1220637483
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 59
	Calculated window size: 3776
	Window size scaling factor: 64
	Checksum: 0xdfdd [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 3584527980, TSecr 2328701801
	Length: 10
	Timestamp value: 3584527980
	Timestamp echo reply: 2328701801
	Timestamps
	Time since first frame in this TCP stream: 0.216376000 seconds
	Time since previous frame in this TCP stream: 0.000005000 seconds
	SEQ/ACK analysis
	iRTT: 0.048117000 seconds
	TCP Analysis Flags
	This is a TCP duplicate ack
	Duplicate ACK #: 1
	Duplicate to the ACK in frame: 840
	Expert Info (Note/Sequence): Duplicate ACK (#1)
	Severity level: Note
	Group: Sequence
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)
	Duplicate ACK (#1)

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1011 1001 1111 1111 0101 = Flow Label: 0xb9ff5
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 52
	Source Address: 2600:1406:4400:29b::441d
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53175
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 6209    (relative sequence number)
	Sequence Number (raw): 1220637770
	Next Sequence Number: 6209    (relative sequence number)
	Acknowledgment Number: 2491    (relative ack number)
	Acknowledgment number (raw): 2016918478
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 499
	Calculated window size: 63872
	Window size scaling factor: 128
	Checksum: 0xdd32 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2328701806, TSecr 3584527931
	Length: 10
	Timestamp value: 2328701806
	Timestamp echo reply: 3584527931
	Timestamps
	Time since first frame in this TCP stream: 0.216393000 seconds
	Time since previous frame in this TCP stream: 0.000017000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 838
	The RTT to ACK the segment was: 0.047858000 seconds
	iRTT: 0.048117000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1001 0000 0000 0000 0000 = Flow Label: 0x90000
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53175
	Destination Port: 443
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 2491    (relative sequence number)
	Sequence Number (raw): 2016918478
	Next Sequence Number: 2491    (relative sequence number)
	Acknowledgment Number: 6209    (relative ack number)
	Acknowledgment number (raw): 1220637770
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 59
	Calculated window size: 3776
	Window size scaling factor: 64
